1,0.08311091676163,9.7
2,5.111321380840535,9.7
3,7.7293152588320275,9.7
4,7.812426175593658,9.7
5,7.272205216643039,9.7
6,5.111321380840518,9.7
7,0.11899972172688639,9.7
8,-6.639839545630602,9.7
9,-6.488071784587626,9.7
10,7.322794470324039,9.7
11,8.227980759401836,9.7
12,8.061758925878571,9.7
13,8.144869842640201,9.7
14,8.51886896806756,9.7
15,8.892868093494915,9.7
16,8.51886896806756,9.7
17,8.394202592925105,9.7
18,7.97864800911693,9.7
19,8.103314384259388,9.7
20,8.726646259971647,9.7
21,7.967807454756723,9.7
22,8.005749395017467,9.7
23,8.157517156060454,9.7
24,8.650762379450137,9.7
25,8.233401036581952,9.7
26,8.043691335278211,9.7
27,7.816039693713725,9.7
28,8.30928491710344,9.7
29,8.157517156060454,9.7
30,8.233401036581952,9.7
31,8.423110737885672,9.7
32,8.498994618407183,9.7
33,8.688704319710903,9.7
34,8.461052678146423,9.7
35,8.081633275538966,9.7
36,8.1195752157997,9.7
37,8.157517156060454,9.7
38,-6.516170296950529,9.7
39,8.271342976842675,9.7
40,8.49899461840717,9.7
41,8.61282043918941,9.7
42,7.967807454756723,9.7
43,8.233401036581942,9.7
44,8.30928491710345,9.7
45,8.30928491710344,9.7
46,8.347226857364184,9.7
47,8.11957521579971,9.7
48,8.081633275538953,9.7
49,8.536936558667916,9.7
50,8.650762379450155,9.7
51,8.498994618407172,9.7
52,8.081633275538945,9.7
53,8.119575215799703,9.7
54,8.119575215799703,9.7
55,8.271342976842696,9.7
56,8.612820439189427,9.7
57,8.764588200232403,9.7
58,8.802530140493138,9.7
59,8.423110737885672,9.7
60,8.157517156060454,9.7
61,8.052314503519298,9.7
62,8.081633275538966,9.7
63,8.195459096321198,9.7
64,8.11957521579971,9.7
65,7.96306471222412,9.7
66,8.61282043918941,9.7
67,8.157517156060454,9.7
68,8.005749395017467,9.7
69,8.043691335278211,9.7
70,8.233401036581942,9.7
71,8.498994618407172,9.7
72,8.271342976842696,9.7
73,8.423110737885672,9.7
74,8.423110737885672,9.7
75,8.49899461840717,9.7
76,8.271342976842691,9.7
77,8.195459096321198,9.7
78,7.929865514495978,9.7
79,8.217591894806642,9.7
80,8.195459096321198,9.7
81,8.461052678146427,9.7
82,8.423110737885695,9.7
83,8.72664625997165,9.7
84,8.461052678146423,9.7
85,8.271342976842696,9.7
86,8.195459096321198,9.7
87,7.702213872931503,9.7
88,8.647313112153723,9.7
89,7.972981355701372,9.7
90,7.929865514495978,9.7
91,8.271342976842686,9.7
92,8.461052678146427,9.7
93,8.799368312138078,9.7
94,8.157517156060454,9.7
95,8.005749395017455,9.7
96,8.081633275538962,9.7
97,7.85398163397449,9.7
98,8.157517156060454,9.7
99,8.57487849892865,9.7
100,8.688704319710892,9.7
101,8.878414021014635,9.7
102,8.233401036581942,9.7
103,8.157517156060454,9.7
104,8.043691335278211,9.7
105,7.967807454756723,9.7
106,8.233401036581945,9.7
107,7.9630647122241305,9.7
108,8.423110737885672,9.7
109,8.423110737885676,9.7
110,8.195459096321198,9.7
111,8.081633275538966,9.7
112,8.271342976842675,9.7
113,8.423110737885672,9.7
114,8.30928491710344,9.7
115,8.233401036581942,9.7
116,8.157517156060454,9.7
117,8.49899461840716,9.7
118,8.885312555607495,9.7
119,8.448980242608913,9.7
120,8.233401036581942,9.7
121,8.688704319710892,9.7
122,8.30928491710344,9.7
123,8.081633275538966,9.7
124,8.11957521579971,9.7
125,8.49899461840716,9.7
126,8.536936558667916,9.7
127,8.461052678146423,9.7
128,8.461052678146418,9.7
129,8.195459096321208,9.7
130,7.740155813192236,9.7
131,8.119575215799706,9.7
132,8.11957521579971,9.7
133,8.271342976842696,9.7
134,8.043691335278211,9.7
135,8.035786764390547,9.7
136,8.157517156060454,9.7
137,8.005749395017467,9.7
138,7.967807454756723,9.7
139,8.1954590963212,9.7
140,8.081633275538966,9.7
141,8.233401036581942,9.7
142,8.49899461840716,9.7
143,8.688704319710913,9.7
144,8.423110737885679,9.7
145,8.385168797624928,9.7
146,8.043691335278211,9.7
147,7.929865514495978,9.7
148,8.30928491710345,9.7
149,7.781259581808052,9.7
150,8.461052678146427,9.7
151,8.536936558667916,9.7
152,8.688704319710899,9.7
153,8.157517156060457,9.7
154,8.157517156060454,9.7
155,8.309284917103431,9.7
156,8.423110737885672,9.7
157,8.309284917103437,9.7
158,8.157517156060454,9.7
159,8.30928491710344,9.7
160,8.195459096321187,9.7
161,8.38516879762494,9.7
162,8.57487849892866,9.7
163,0.8808586600440864,9.7
164,8.271342976842693,9.7
165,7.929865514495978,9.7
166,8.131647651337216,9.7
167,8.271342976842696,9.7
168,8.423110737885672,9.7
169,8.650762379450157,9.7
170,8.461052678146418,9.7
171,8.528313390426838,9.7
172,8.1195752157997,9.7
173,8.005749395017476,9.7
174,8.005749395017467,9.7
175,8.233401036581942,9.7
176,6.607317882549968,9.7
177,8.6887043197109,9.7
178,8.309284917103437,9.7
179,8.11957521579971,9.7
180,8.11957521579971,9.7
181,8.11957521579972,9.7
182,8.423110737885679,9.7
183,8.043691335278211,9.7
184,8.195459096321198,9.7
185,8.385168797624928,9.7
186,8.612820439189404,9.7
187,8.385168797624928,9.7
188,8.195459096321203,9.7
189,8.043691335278222,9.7
190,8.072147790473771,9.7
191,8.195459096321198,9.7
192,8.11957521579971,9.7
193,8.347226857364184,9.7
194,8.726646259971647,9.7
195,8.688704319710904,9.7
196,8.271342976842686,9.7
197,8.195459096321208,9.7
198,8.30928491710345,9.7
199,8.612820439189404,9.7
200,8.233401036581947,9.7
201,8.081633275538966,9.7
202,8.157517156060454,9.7
203,7.967807454756723,9.7
204,8.363035999139495,9.7
205,8.498994618407172,9.7
206,8.005749395017455,9.7
207,8.1954590963212,9.7
208,8.043691335278215,9.7
209,8.005749395017467,9.7
210,8.271342976842696,9.7
211,8.536936558667916,9.7
212,8.6887043197109,9.7
213,8.84047208075389,9.7
214,8.329980520882028,9.7
215,8.081633275538966,9.7
216,8.005749395017476,9.7
217,8.005749395017467,9.7
218,8.108508816556988,9.7
219,8.612820439189404,9.7
220,8.574878498928662,9.7
221,8.536936558667916,9.7
222,8.081633275538966,9.7
223,8.005749395017467,9.7
224,8.081633275538945,9.7
225,8.157517156060452,9.7
226,8.309284917103437,9.7
227,8.30928491710344,9.7
228,8.612820439189415,9.7
229,8.461052678146427,9.7
230,8.385168797624928,9.7
231,8.233401036581947,9.7
232,8.157517156060454,9.7
233,8.607646538244763,9.7
234,8.081633275538959,9.7
235,8.157517156060454,9.7
236,8.11957521579971,9.7
237,8.536936558667916,9.7
238,8.309284917103438,9.7
239,8.423110737885672,9.7
240,8.30928491710344,9.7
241,8.233401036581942,9.7
242,8.38516879762494,9.7
243,8.15751715606045,9.7
